CODE COULEUR : ,Surligné en vert : questions à Nathalie,"Surligné en bleu: modifications apportées, à valider ensemble",Surligné en jaune : pour Léa,Surligné en rose : pour Louise,Souligné : apports et corrections validés (Ctrl + u),,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
uuid,mots-clefs,,,,,,,
cae93d72-ffa8-4e44-846d-284e35246513,"Société, civilisation",Vie sociale,vie privée,testament,,,,
7bd07c05-79e2-4967-ba0a-2657911e026d,"Société, civilisation",Vie sociale,vie privée,,vente de bibliothèque [dupliqué de « vie intellectuelle »],,,
c517dabe-eabe-4d7c-963b-fae97cf18caf,"Société, civilisation",Vie sociale,vie matérielle,,,,,
4d414675-3a19-49c1-a606-18fa9c0f1eb2,"Société, civilisation",Vie sociale,vie matérielle,mode vestimentaire,,,,
4a1db0c2-ab6f-4271-b496-97342e4f76c9,"Société, civilisation",Vie sociale,vie matérielle,costume,,,,
dc16751e-6891-48c5-bbed-ed5d987600bb,"Société, civilisation",Vie sociale,vie matérielle,,costume de bal,,,
c82cf6d4-a8d6-4239-9091-6c87f9c59e11,"Société, civilisation",Vie sociale,vie matérielle,,costume de carnaval,,,
13811a74-f4d7-4daa-be2e-c85248ed2fcf,"Société, civilisation",Vie sociale,vie matérielle,,costume de cérémonie,,,
650d96cf-8c82-4758-b413-fd0647fe4c32,"Société, civilisation",Vie sociale,vie matérielle,,costume de deuil,,,
86bbde2a-a404-451e-8105-4da2df19052f,"Société, civilisation",Vie sociale,vie matérielle,,costume de mascarade,,,
7873827b-013f-4865-8aad-c5e3a1840bfb,"Société, civilisation",Vie sociale,vie matérielle,,costume de théâtre,,,
173d1309-24dd-46a4-be95-a116a7142e54,"Société, civilisation",Vie sociale,vie matérielle,,costume ecclésiastique,,,
c868fdda-46d8-4417-8456-7dab48f173c8,"Société, civilisation",Vie sociale,"diplomatie, échanges et voyages",,,,,
323869da-bc6b-4de7-8ae0-e84f4e953e81,"Société, civilisation",Vie sociale,"diplomatie, échanges et voyages",influence culturelle,,,,
401d798c-7c06-44f5-a06e-0b3384186432,"Société, civilisation",Vie sociale,"diplomatie, échanges et voyages",ambassade [dupliquer dans « événements » ?],,,,
6352b1f9-aae9-4d53-a453-90b5980dadb8,"Société, civilisation",Vie sociale,"diplomatie, échanges et voyages",audience publique  dupliquer dans « événements » ?],,,,
bffde7f2-406c-46f3-a90f-5fee7645ec87,"Société, civilisation",Vie sociale,"diplomatie, échanges et voyages",voyage officiel  dupliquer dans « événements » ?],,,,
490bd455-dd2c-4a9d-977a-b64c80599553,"Société, civilisation",Vie sociale,"diplomatie, échanges et voyages",voyage princier dupliquer dans « événements » ?],,,,
5fc0f470-0644-4ff7-9025-dd0aa89432b6,"Société, civilisation",Vie sociale,vie professionnelle,,,,,
5eb5be9c-5dae-49c2-a717-402d3cd766d6,"Société, civilisation",Vie sociale,vie professionnelle,carrière,,,,
cb3d4362-618e-428c-969d-8dd4798c4e50,"Société, civilisation",Vie sociale,vie professionnelle,,carrière artistique,,,
8529e079-d8ce-4a58-9536-5c6dd359027a,"Société, civilisation",Vie sociale,vie professionnelle,,,carrière dramatique,,
ef4b8858-f2d7-40f5-9ac1-d8abaf6eee41,"Société, civilisation",Vie sociale,vie professionnelle,,,carrière musicale,,
6e0c84fa-2292-435b-a71d-29318bcbebe8,"Société, civilisation",Vie sociale,vie professionnelle,,,,concours,
d7af860e-9ba2-42bc-a265-552200e54681,"Société, civilisation",Vie sociale,vie professionnelle,,,,nomination d'un maître de musique,
ec5d513f-5db0-4721-b3e3-819e7f8dd39e,"Société, civilisation",Vie sociale,vie professionnelle,,carrière civile,,,
5a2ea593-a811-42fb-a3e7-7504f45585ca,"Société, civilisation",Vie sociale,vie professionnelle,,carrière ecclésiastique,,,
f5b3767d-24a7-4b86-be78-bdbd80711531,"Société, civilisation",Vie sociale,vie professionnelle,,,nomination d'un archevêque,,
b7e93473-994b-4907-b837-5d50cc0295e0,"Société, civilisation",Vie sociale,vie professionnelle,,,nomination d'un cardinal,,
b6cdbcb3-ae4d-4042-95f9-a0fef24f6b76,"Société, civilisation",Vie sociale,vie professionnelle,,,nomination d'un chanoine,,
f12049a8-42b6-4b2f-bb47-d324796f9caa,"Société, civilisation",Vie sociale,vie professionnelle,,,nomination d'un évêque,,
4c3f9ee0-0aeb-4ec6-8b09-1fa93cc2db01,"Société, civilisation",Vie sociale,vie professionnelle,,,nomination d'une abbesse,,
291ea0a1-6e00-464b-832f-ded6095972f6,"Société, civilisation",Vie sociale,vie professionnelle,,,nomination du grand maître de l'ordre de Malte,,
3b5083cc-95b6-4c1e-8cc9-ccad66359d49,"Société, civilisation",Vie sociale,vie professionnelle,,carrière médicale,,,
953ff33b-d127-4580-8dea-19dcd9365b18,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,,
b78d5414-3df2-41cc-9bf2-4ee546576edc,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",ambassade [dupliquer dans « événements » ?],,,,
91bd6445-6f60-4e1a-a920-1c1edfdc5a78,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",audience publique  dupliquer dans « événements » ?],,,,
65688447-a542-46a2-89a5-a4196a64a8bb,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",célébration [= circonstance ; objet],,,,
15ddf79c-476c-4807-ae94-2af7f20792dd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,célébration d'une naissance,,,
6c1ea7bc-2e85-47a5-bf38-7e78893b44f4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,célébration d'une naissance princière,,
1b4fda04-0589-47e6-86c4-06bea6899755,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",célébration d'une victoire militaire,,,,
410fdb5a-aafd-4f96-9d99-fc5b09eccee3,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",célébration de la paix,,,,
911d95f5-5c0a-482c-a50e-ae7c3c144057,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,paix de Savoie,,,
fa561f3f-d7b9-4f60-8e79-9f810f2a287b,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",célébration du retour de la santé,,,,
7a137a40-f3cf-45aa-8e34-0a6b6a80b992,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,célébration du retour de la santé d'un notable,,,
e170f2ad-ad22-4c77-9e03-0545482462cb,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,célébration du retour de la santé de la reine,,,
a67ef394-bf71-4a8c-87c8-ee193f2ddacc,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,célébration du retour de la santé du roi,,,
1e041544-a7da-4565-9ddb-6c3c5904a6c6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",voyage officiel dupliquer dans « événements » ?],,,,
85ba9170-6711-4cfe-b219-1bb024be67da,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",voyage princier dupliquer dans « événements » ?],,,,
e47be689-0eb9-4fcf-8aef-0f3b4b568162,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",cérémonie,,,,
ad72e786-33f1-412c-8aa2-62e199d4ead4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonie académique [dupliqué dans vie académique],,,
f7db19a9-ef10-4093-9100-284f83a63f6c,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,distribution de prix,,
0bf22888-7d47-4c75-8efe-037898d881d2,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonie chinoise,,,
337743cf-9a37-4d0c-a197-cc576c54efe4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonie civile,,,
840d5e26-8353-406c-8b1d-8426b7829460,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonie funèbre,,,
3282c4fb-1423-46e5-9368-247cc683e725,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonie militaire,,,
ac916317-6646-4a98-a8f5-500f8b5e2a18,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonies publiques et religieuses,,,
fc46fe3d-7e86-410a-ac8d-f7cb9cabd9d4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,baptême,,
934bcb7a-d4cb-42a2-b495-176aab6009c5,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,baptême d'une cloche,
7e6525b2-056b-4f41-92bd-a1b5c56f26a1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,bout de l'an,,,
ff9fa343-aacc-4a50-9ee8-95dc012817b9,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,bénédiction,,,
3b2968ce-17bc-423c-b37b-722f73f734dd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction d'une abbesse,,
960ff7e5-036d-480b-b311-b386675dc588,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction d'une citadelle,,
995f3bf5-329f-4295-9506-8d5fb2aebbb4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction d'une cloche,,
8d59ebc8-1a10-4258-894e-3fa7907b9a2a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction d'une église,,
222415f6-6073-436f-92f9-c2d5033af8e1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction de la première pierre d'un édifice,,
def6f1a0-c30d-4e87-a016-5871ef12f6fd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction des drapeaux,,
ec545042-e8b1-4f24-991f-5a07c7b3d1ba,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction du Saint-Sacrement,,
46a29593-4192-49ab-91e6-b1bff2ae6a94,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction du pain,,
d6b38fae-8960-44ce-8c99-6b85612d4462,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bénédiction nuptiale,,
94faac4d-285a-484e-af19-5087259a60c8,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,commémoration d'un décès [dupliqué dans décès],,,
e837e478-9b46-487d-8960-6de5734636f8,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,canonisation [dupliqué dans Religion],,,
f25b197a-d8eb-45d8-8948-cba4224f74bc,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,consécration d'une église [dupliqué dans Religion],,,
164c1e41-9c46-413f-83e2-1529d6e6eab5,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,couronnement,,,
3d6d7165-6557-4c14-b0fa-e8f102c1e929,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cérémonie juive,,,
0bf66e49-5e94-4bbb-92a2-5921e4a4f861,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,dédicace d'une église [dupliqué dans Religion],,,
3806a9bf-56de-40fb-b716-acc0effe90e0,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,enterrement,,,
b3cd825b-403b-41fe-b6b0-d4a750151cec,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,entrée,,,
5fdc1fb9-191b-4a3b-a8a5-a22556526298,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,entrée princière,,,
74c895d2-ca63-491c-95c0-4b5f9d73c1a1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,entrée solennelle,,,
1f04077a-5364-4d3a-a7fd-2b3cfaab2052,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,exposition du Saint-Sacrement,,,
1a3ddf70-a8a0-402b-a264-252fee84ddcb,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,exposition perpétuelle du Saint-Sacrement,,,
e4b13e80-6191-4acf-a064-6e617d2d76e7,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,fiançailles [dupliqué dans Vie personnelle],,,
3fa199df-39fa-41a4-8a9a-bebd40aec98f,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,fondation perpétuelle,,,
8f31e08c-72aa-4843-9dec-c1aea22861f5,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,installation de chanoine [circonstance],,,
4f58b219-2312-4a10-b7fd-2789ed079e07,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,jubilé EP noces,,,
73524e49-47b7-49e2-a409-5317f354a66c,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,mariage,,
82757c8a-221a-4e69-b8df-4feef53aa9f6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,mariage princier,
0f72c383-92f5-40fc-9b01-913b6adbacf6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,obsèques,,,
b758d295-3842-40fb-898b-79d4d58757c2,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,ouverture des Jeux Floraux de Toulouse,,,
8b941bdd-7cbb-4991-9b60-4f76d1507e3e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,ouverture du Parlement,,,
61a6ad99-9709-497f-be29-ad61e3ecc914,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,pompe funèbre,,,
98ad2672-772c-4544-ac2e-3fe6a3f3859a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,prestation de serment [=circonstances],,,
e6b08114-bd48-4ab9-ac6d-8be6f5322087,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,prise d'habit,,,
9a30dd7c-0920-4b93-a959-9f09a29892d1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,prise de possession,,,
c46ed396-9fca-488e-bbf0-19fdbb65e565,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,prise de possession d'un siège épiscopal,,
362ea77a-3147-4b8f-980c-1d25e6d5e13b,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,prise de possession d'une abbaye,,
871ac21a-0f89-459a-ae90-c5cb0b0d4ace,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,prise de possession du Grand Prieuré de France,,
10f22437-5b2e-45b2-8228-db79438f2218,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,procession,,,
29d89864-7a09-421e-ac6f-c23fb3860d17,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,procession du Saint-Sacrement,,
d08e69af-429e-4a30-8c3c-0c7f17ac4e89,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,procession pour obtenir de la pluie,,
6057ae89-4d00-4cee-a22f-b3ba100259a1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,prononciation de voeux,,
d44622e9-e86c-4b77-a2d0-38d857004de2,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception d'un cardinal,,
6f099b8d-3568-4090-a71a-16fdcad3ec64,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réception [au sens de l’événement],,,
04a26c3e-b4c2-4ce3-aca4-e0668f1df339,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception d'un chevalier,,
e1400c36-723a-43d8-9273-3b1596001dc6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception d'un gouverneur,,
268f2554-ca6b-4322-82f7-e53a53ac03dd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception d'un évêque,,
56f0d246-032a-4fb9-b2cf-26f00e663d36,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception d'une princesse,,
f73dbf8b-3dbe-4a6c-8df8-a6171f39ffe2,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception d'une statue du roi,,
5d4d51e3-8129-43f3-94b1-130e67631a98,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception du grand-maître d'un ordre,,
aab8af6c-669b-4278-9356-4e374cb28eff,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,réception du recteur des pénitents blancs de recteur,,
8db9708b-0771-4812-a5f1-23647d9b6858,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,"réduction
de Paris",,,
6de8de13-4ddf-49f5-a6b5-7dce1d45cf9f,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réduction de Perpignan,,,
03590199-5b99-49b6-9c00-a8e10fe9e485,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réduction de Philippsburg AP4 ne pasdétailler et indexer lieux,,,
710ca9bc-8d59-46ec-93d3-8a8643c6982a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,sacre [pourquoi pas vie religieuse ? ou carrière ecclésiastique ?],,,
542cb9ec-88e0-436d-be18-6dd3d7f132ed,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,sacre d'un archevêque,,
dcd566c1-a61e-4230-99fb-8b3eae289ae1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,sacre d'un évêque,,
03130c94-263d-400a-8dc2-6077f543bc42,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,souper du roi,,,
faf2c500-1955-4d26-8a82-e555e83b245d,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,translation,,,
93f6f607-7df6-464e-af06-91f559b7023a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,translation de coeur,,
44324039-5807-4a8f-adb6-54dd4d10bb11,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,translation de reliques,,
901c78c3-9cae-4b11-85ee-4cb15735f581,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,translation du Saint-Sacrement,,
1e0f0849-06dc-4964-baf6-54f056133742,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,veillée funèbre,,,
3cfa34d3-581f-431e-af35-f95ac6681616,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,érection d'une statue du roi,,,
5ff4a13c-f5af-4a75-99c3-45b28b46c3d2,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",Concert [ou TS de Divertissement ? /Dupliquer dans Musique ?],,,,
fab2b55f-32af-4f32-b967-6badff1141b3,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,concert privé,,,
ced562e2-b954-4472-9c2a-49b5a3eb7aab,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,concert public,,,
ad952ea8-c92c-46d8-a622-890de2751aaa,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",Divertissement,,,,
bcd0a6ef-4a73-4ad2-a834-200008549294,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,bal,,,
9baeafd6-ebe0-4b13-af1a-1cdfc85cc217,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bal à l'impériale,,
9b8e09d4-085b-4e50-8acc-b9e29fb71eb6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bal à la française,,
1cbc2dc1-d808-44f4-8c9c-a05644c754bd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,bal à la torche,,
816bcd4d-1945-48f2-8b75-3734c220c461,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,matraque NA sorte de bal turc (1687.08),,
9ae6c260-4cfc-4246-866d-eeaaecbd11e3,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,carnaval [divertissement du],,,
e85cf0a6-e125-4b0f-8741-003231e4a56c,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,carrousel,,,
86b6a59e-9713-4cbb-bc6d-0a931bb5ba95,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,cavalcade,,,
dac9d704-9d5b-4c08-802f-366da77b1e1e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,chasse,,,
ad47788b-d20b-4dc5-959d-36c6a8b12436,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,course de têtes,,,
cca5b8dd-a01d-4cf1-92ea-2c81adb9e5ba,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,divertissement princier [peut-on le considérer comme un type de divertissement ?],,,
6463454a-bd68-41bc-b8f5-da125d7bd1fd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,divertissement royal [peut-on le considérer comme un type de divertissement ?],,,
0b55ed81-909a-442c-bd22-2197c8301006,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,feu d'artifice,,,
f4126416-faa3-436c-89e3-a9b901f93a7d,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,illuminations,,,
7b15a89d-beca-4471-b37a-8d3d1a55535a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,jeu,,,
f0d1a9a9-c12c-4b8c-8059-c1ab09acab42,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu d’adresse,,
c6cf2f9c-9463-46a4-aa5b-d3e82dbb7153,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,jeu de l'arc,
6d89add8-31ff-4687-b916-cc9bcf562a3c,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,jeu de l'arquebuse,
f4a1f900-5400-49be-9015-bc379f3478e4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,,prix de l'arquebuse
4e20a1b3-8f94-4169-a3bb-aed546eb396c,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu de l'oiseau,,
de373c04-7c10-413a-abf3-09e674f33cdc,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu de paume,,
b14bc204-4f01-4cad-b19b-d8a0e500aba3,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu de portique,,
a67035e6-e326-4191-a118-48b19a3b8f7e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu du pistolet [jeu d’adresse ?],,
